"","station","specimenlabelid","sizeclass","preyitemid","preyspeciescode","preyspeciescommon","preyspecieslatin","number","weight_g_py","length_mm_py","lengthtype","piecewhole","comments","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","stratum","bottomwatertemp_c","stratumarea_km2"
"4747","NM20120901003",6,2,112889,103,"bay anchovy","Anchoa mitchilli",NA,0.565,NA,"","","",355,0.472,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4748","NM20120901003",1,1,112885,103,"bay anchovy","Anchoa mitchilli",2,0.295,NA,"","","",155,0.034,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4749","NM20120901003",8,2,112890,604,"sand shrimp","Crangon septemspinosa",2,0.067,NA,"","","",340,0.372,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4750","NM20120901003",2,1,112886,103,"bay anchovy","Anchoa mitchilli",2,0.711,NA,"","","",205,0.08,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4751","NM20120901003",10,2,112894,103,"bay anchovy","Anchoa mitchilli",2,0.572,NA,"","","",355,0.484,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4752","NM20120901003",7,2,149340,103,"bay anchovy","Anchoa mitchilli",1,0.041,NA,"","P","",350,0.428,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4753","NM20120901003",8,2,112891,5000,"unidentified fish","Actinopterygii",NA,0.216,NA,"","","",340,0.372,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4754","NM20120901003",3,1,112887,103,"bay anchovy","Anchoa mitchilli",NA,0.103,NA,"","","",190,0.066,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4755","NM20120901003",7,2,149339,1110,"unidentified squid","Teuthida",1,0.04,NA,"","P","TENT / BEAK",350,0.428,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4756","NM20120901003",9,2,112893,5000,"unidentified fish","Actinopterygii",NA,1.074,NA,"","","MEAT, BONES, OTO",375,0.576,2012,"02-Oct-12",62,7.802,"Fall",40.98110002,-72.06948334,"0201",18.57,46.7103
"4757","NM20120901004",6,2,112903,952,"berg-salmon gill worm","Lernaeenicus radiatus",6,0.015,NA,"","","",300,0.284,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4758","NM20120901004",9,2,112908,211,"Atlantic moonfish","Selene setapinnis",1,1.055,41.8,"FL","W","",400,0.61,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4759","NM20120901004",6,2,112902,604,"sand shrimp","Crangon septemspinosa",2,0.049,NA,"","","",300,0.284,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4760","NM20120901004",1,1,112895,103,"bay anchovy","Anchoa mitchilli",1,0.41,NA,"","","",175,0.068,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4761","NM20120901004",10,2,112910,1110,"unidentified squid","Teuthida",3,0.149,NA,"","P","BEAKS",390,0.594,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4762","NM20120901004",2,1,112898,103,"bay anchovy","Anchoa mitchilli",NA,0.143,NA,"","","MUSH",175,0.054,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4763","NM20120901004",3,1,112899,103,"bay anchovy","Anchoa mitchilli",NA,0.048,NA,"","","",190,0.066,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4764","NM20120901004",6,2,112904,103,"bay anchovy","Anchoa mitchilli",NA,0.862,NA,"","","PARTS",300,0.284,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4765","NM20120901004",7,2,112905,604,"sand shrimp","Crangon septemspinosa",NA,0.047,NA,"","","",345,0.358,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4766","NM20120901004",9,2,112907,103,"bay anchovy","Anchoa mitchilli",1,0.079,NA,"","","",400,0.61,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4767","NM20120901004",13,3,112914,5000,"unidentified fish","Actinopterygii",1,0.412,NA,"","P","BONES",490,1.014,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4768","NM20120901004",11,3,112912,103,"bay anchovy","Anchoa mitchilli",1,0.298,45,"FL","W","",535,1.392,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4769","NM20120901004",12,3,112913,998,"no catch","no catch",NA,NA,NA,"","","",465,0.892,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4770","NM20120901004",8,2,112906,103,"bay anchovy","Anchoa mitchilli",NA,0.105,NA,"","M","MUSH",315,0.372,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4771","NM20120901004",5,1,112901,103,"bay anchovy","Anchoa mitchilli",NA,0.186,NA,"","","",160,0.032,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4772","NM20120901004",2,1,112897,574,"unidentified mysid","Mysidae",2,0.005,NA,"","","",175,0.054,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4773","NM20120901004",4,1,112900,103,"bay anchovy","Anchoa mitchilli",NA,0.126,NA,"","","",160,0.038,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4774","NM20120901004",2,1,112896,604,"sand shrimp","Crangon septemspinosa",1,0.013,NA,"","","",175,0.054,2012,"02-Oct-12",260,28.694,"Fall",40.89426664,-72.30408335,"0201",17.6,46.7103
"4775","NM20120901005",2,0,112917,103,"bay anchovy","Anchoa mitchilli",NA,2.975,NA,"","","",215,0.122,2012,"02-Oct-12",6,0.544,"Fall",40.96521664,-72.02958333,"0202",16.69,110.9513
"4776","NM20120901005",1,0,112915,103,"bay anchovy","Anchoa mitchilli",NA,0.495,NA,"","","MEAT, BONES, OTO",230,0.13,2012,"02-Oct-12",6,0.544,"Fall",40.96521664,-72.02958333,"0202",16.69,110.9513
"4777","NM20120901005",3,0,112918,103,"bay anchovy","Anchoa mitchilli",4,0.937,NA,"","","",210,0.114,2012,"02-Oct-12",6,0.544,"Fall",40.96521664,-72.02958333,"0202",16.69,110.9513
"4778","NM20120901005",5,0,112920,708,"unidentified material","unidentified material",NA,0.025,NA,"","","GOO",190,0.064,2012,"02-Oct-12",6,0.544,"Fall",40.96521664,-72.02958333,"0202",16.69,110.9513
"4779","NM20120901005",4,0,112919,103,"bay anchovy","Anchoa mitchilli",4,0.841,0,"","","",180,0.054,2012,"02-Oct-12",6,0.544,"Fall",40.96521664,-72.02958333,"0202",16.69,110.9513
"4780","NM20120901006",12,3,149425,5000,"unidentified fish","Actinopterygii",NA,0.221,NA,"","","MEAT / BONE",320,0.366,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4781","NM20120901006",7,2,112927,952,"berg-salmon gill worm","Lernaeenicus radiatus",5,0.031,NA,"","","",235,0.148,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4782","NM20120901006",7,2,112926,5000,"unidentified fish","Actinopterygii",NA,0.633,NA,"","","",235,0.148,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4783","NM20120901006",8,2,112928,5000,"unidentified fish","Actinopterygii",NA,1.139,NA,"","","MEAT, BONES, OTO",230,0.146,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4784","NM20120901006",13,3,112933,103,"bay anchovy","Anchoa mitchilli",9,2.912,NA,"","","",350,0.402,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4785","NM20120901006",10,2,112930,5000,"unidentified fish","Actinopterygii",NA,0.351,NA,"","","",220,0.116,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4786","NM20120901006",11,3,112931,103,"bay anchovy","Anchoa mitchilli",NA,2.148,NA,"","","",300,0.32,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4787","NM20120901006",16,4,112937,5000,"unidentified fish","Actinopterygii",NA,2.16,NA,"","","MEAT, BONES, OTO",475,1.106,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4788","NM20120901006",6,2,112925,103,"bay anchovy","Anchoa mitchilli",NA,0.205,NA,"","","",265,0.178,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4789","NM20120901006",5,1,112922,103,"bay anchovy","Anchoa mitchilli",NA,0.669,NA,"","P","",170,0.054,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4790","NM20120901006",6,2,112923,657,"unidentified isopod","Isopoda spp.",NA,0.029,NA,"","","",265,0.178,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4791","NM20120901006",16,4,112936,952,"berg-salmon gill worm","Lernaeenicus radiatus",1,0.005,NA,"","","",475,1.106,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4792","NM20120901006",4,1,112921,998,"no catch","no catch",NA,NA,NA,"","","",140,0.036,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4793","NM20120901006",9,2,112929,708,"unidentified material","unidentified material",NA,0.045,NA,"","","",220,0.108,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4794","NM20120901006",14,3,112934,5000,"unidentified fish","Actinopterygii",16,0.124,NA,"","","GOO WITH NUMEROUS EYES",330,0.368,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4795","NM20120901006",6,2,112924,604,"sand shrimp","Crangon septemspinosa",1,0.006,NA,"","","",265,0.178,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4796","NM20120901006",15,3,112935,5000,"unidentified fish","Actinopterygii",NA,1.415,NA,"","","0103? SEVERAL?",285,0.266,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4797","NM20120901006",14,3,112932,604,"sand shrimp","Crangon septemspinosa",3,0.03,NA,"","","",330,0.368,2012,"02-Oct-12",708,55.15,"Fall",40.94456666,-72.15878334,"0202",17.8,110.9513
"4798","NM20120901007",4,1,112944,103,"bay anchovy","Anchoa mitchilli",NA,1.272,NA,"","","",180,0.06,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4799","NM20120901007",7,2,112949,708,"unidentified material","unidentified material",NA,0.052,NA,"","","",300,0.288,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4800","NM20120901007",2,1,112941,5000,"unidentified fish","Actinopterygii",NA,0.082,NA,"","","MEAT, BONES, EYEBALLS",160,0.046,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4801","NM20120901007",3,1,112943,103,"bay anchovy","Anchoa mitchilli",6,1.807,NA,"","","",180,0.062,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4802","NM20120901007",5,1,112946,5000,"unidentified fish","Actinopterygii",NA,0.047,NA,"","","MEAT, BONES, EYES",160,0.046,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4803","NM20120901007",6,2,112948,5000,"unidentified fish","Actinopterygii",1,584,NA,"","","MEAT, BONES",315,0.362,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4804","NM20120901007",1,1,112939,5000,"unidentified fish","Actinopterygii",NA,0.102,NA,"","","",180,0.072,2012,"02-Oct-12",174,10.016,"Fall",40.89581668,-72.27140001,"0202",16.23,110.9513
"4805","NM20120901008",4,2,112953,103,"bay anchovy","Anchoa mitchilli",2,0.662,NA,"","","DIGESTED",155,0.044,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4806","NM20120901008",3,1,112952,5000,"unidentified fish","Actinopterygii",NA,0.077,NA,"","","DIGESTED",115,0.014,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4807","NM20120901008",9,2,112962,103,"bay anchovy","Anchoa mitchilli",NA,0.684,NA,"","","",195,0.074,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4808","NM20120901008",7,2,112957,103,"bay anchovy","Anchoa mitchilli",16,2.251,NA,"","","",205,0.086,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4809","NM20120901008",8,2,112960,103,"bay anchovy","Anchoa mitchilli",1,0.395,41.4,"FL","W","",190,0.07,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4810","NM20120901008",15,3,112970,103,"bay anchovy","Anchoa mitchilli",8,3.395,NA,"","P","",305,0.296,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4811","NM20120901008",1,1,112950,5000,"unidentified fish","Actinopterygii",1,0.247,NA,"","","MEAT, BONES",140,0.032,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4812","NM20120901008",8,2,112959,103,"bay anchovy","Anchoa mitchilli",2562,NA,NA,"","","",190,0.07,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4813","NM20120901008",10,2,112963,103,"bay anchovy","Anchoa mitchilli",NA,0.216,NA,"","","",175,0.06,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4814","NM20120901008",5,1,112954,998,"no catch","no catch",NA,NA,NA,"","","",140,0.036,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4815","NM20120901008",14,3,112969,103,"bay anchovy","Anchoa mitchilli",4,4.844,NA,"","P","",340,0.408,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4816","NM20120901008",6,2,112956,103,"bay anchovy","Anchoa mitchilli",6,1.904,NA,"","","",205,0.09,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4817","NM20120901008",2,1,112951,5000,"unidentified fish","Actinopterygii",1,0.504,NA,"","","MEAT, BONES",115,0.016,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4818","NM20120901008",13,3,112967,103,"bay anchovy","Anchoa mitchilli",NA,1.781,NA,"","P","PARTS",370,0.618,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4819","NM20120901008",12,3,112966,5000,"unidentified fish","Actinopterygii",NA,1.691,NA,"","","",360,0.484,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4820","NM20120901008",11,3,112964,103,"bay anchovy","Anchoa mitchilli",NA,10.662,NA,"","P","PARTS",380,0.566,2012,"03-Oct-12",115,7.644,"Fall",40.6706,-73.01908333,"0301",18.96,93.6983
"4821","NM20120901009",5,1,112979,5006,"vegetation","Plantae",NA,0.017,NA,"","","",160,0.044,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4822","NM20120901009",9,2,112987,1110,"unidentified squid","Teuthida",1,4.127,NA,"","","",270,0.236,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4823","NM20120901009",10,2,112988,5000,"unidentified fish","Actinopterygii",1,0.009,NA,"","","SPINE",290,0.268,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4824","NM20120901009",5,1,112978,5000,"unidentified fish","Actinopterygii",NA,0.052,NA,"","","MEAT, BONES",160,0.044,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4825","NM20120901009",8,2,112985,103,"bay anchovy","Anchoa mitchilli",NA,0.419,NA,"","P","",280,0.238,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4826","NM20120901009",6,2,112982,952,"berg-salmon gill worm","Lernaeenicus radiatus",5,0.03,NA,"","","",310,0.296,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4827","NM20120901009",7,2,112984,103,"bay anchovy","Anchoa mitchilli",NA,0.019,NA,"","","",270,0.26,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4828","NM20120901009",6,2,112981,5000,"unidentified fish","Actinopterygii",NA,0.019,NA,"","","MEAT, BONES",310,0.296,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4829","NM20120901009",2,1,112973,708,"unidentified material","unidentified material",NA,0.084,NA,"","","",175,0.07,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4830","NM20120901009",1,1,149342,103,"bay anchovy","Anchoa mitchilli",1,0.109,NA,"","P","",170,0.024,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4831","NM20120901009",4,1,112977,103,"bay anchovy","Anchoa mitchilli",1,0.214,NA,"","","",155,0.042,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4832","NM20120901009",4,1,112976,103,"bay anchovy","Anchoa mitchilli",1,0.267,41,"TL","W","",155,0.042,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4833","NM20120901009",3,1,112974,103,"bay anchovy","Anchoa mitchilli",NA,0.218,NA,"","P","",165,0.05,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4834","NM20120901009",4,1,112975,103,"bay anchovy","Anchoa mitchilli",1,0.238,51.5,"TL","W","",155,0.042,2012,"03-Oct-12",437,48.308,"Fall",40.64018332,-73.13126667,"0301",18.8,93.6983
"4835","NM20120901010",4,0,113006,5000,"unidentified fish","Actinopterygii",2,0.583,NA,"","","MEAT, BONES",230,0.126,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4836","NM20120901010",3,0,113005,5000,"unidentified fish","Actinopterygii",NA,2.77,NA,"","","MEAT, BONES",345,0.458,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4837","NM20120901010",1,0,113001,103,"bay anchovy","Anchoa mitchilli",NA,3.096,NA,"","","PARTS, AT LEAST 6",300,0.408,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4838","NM20120901010",5,0,113008,103,"bay anchovy","Anchoa mitchilli",NA,4.363,NA,"","P","PARTS, PROBABLY ABOUT 13",190,0.086,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4839","NM20120901010",2,0,113002,1110,"unidentified squid","Teuthida",NA,0.033,NA,"","","",345,0.438,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4840","NM20120901010",2,0,113003,5000,"unidentified fish","Actinopterygii",NA,3.595,NA,"","","MEAT, BONES",345,0.438,2012,"03-Oct-12",5,1.516,"Fall",40.79641666,-72.53844999,"0302",16.4,164.0061
"4841","NM20120901011",9,2,113025,102,"striped anchovy","Anchoa hepsetus",1,2.732,NA,"","P","",270,0.206,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4842","NM20120901011",7,2,113022,952,"berg-salmon gill worm","Lernaeenicus radiatus",2,0.018,NA,"","","",280,0.208,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4843","NM20120901011",7,2,113020,103,"bay anchovy","Anchoa mitchilli",3,2.05,NA,"","P","PARTS",280,0.208,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4844","NM20120901011",4,1,113016,998,"no catch","no catch",NA,NA,NA,"","","",150,0.036,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4845","NM20120901011",1,1,113010,103,"bay anchovy","Anchoa mitchilli",NA,0.21,NA,"","P","",170,0.05,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4846","NM20120901011",5,1,113017,103,"bay anchovy","Anchoa mitchilli",1,0.25,NA,"","P","",140,0.03,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4847","NM20120901011",3,1,113015,708,"unidentified material","unidentified material",NA,0.014,NA,"","","",180,0.066,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4848","NM20120901011",2,1,113012,708,"unidentified material","unidentified material",NA,0.005,NA,"","","",165,0.054,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4849","NM20120901011",8,2,113023,103,"bay anchovy","Anchoa mitchilli",1,0.184,NA,"","P","",255,0.174,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4850","NM20120901011",6,2,113019,103,"bay anchovy","Anchoa mitchilli",NA,1.501,NA,"","P","",315,0.308,2012,"03-Oct-12",10,1.212,"Fall",40.64060001,-73.09113333,"0302",16.74,164.0061
"4851","NM20120901012",2,0,113030,103,"bay anchovy","Anchoa mitchilli",NA,4.258,NA,"","","MUSH",280,0.226,2012,"03-Oct-12",4,0.938,"Fall",40.60625,-73.1421,"0302",18.45,164.0061
"4852","NM20120901012",1,0,113028,103,"bay anchovy","Anchoa mitchilli",NA,1.271,NA,"","P","",290,0.248,2012,"03-Oct-12",4,0.938,"Fall",40.60625,-73.1421,"0302",18.45,164.0061
"4853","NM20120901012",4,0,113032,103,"bay anchovy","Anchoa mitchilli",2,0.511,NA,"","","",290,0.264,2012,"03-Oct-12",4,0.938,"Fall",40.60625,-73.1421,"0302",18.45,164.0061
"4854","NM20120901012",3,0,113031,103,"bay anchovy","Anchoa mitchilli",31623,NA,NA,"","","",270,0.2,2012,"03-Oct-12",4,0.938,"Fall",40.60625,-73.1421,"0302",18.45,164.0061
"4855","NM20120901013",3,1,113037,5000,"unidentified fish","Actinopterygii",NA,93,NA,"","","MEAT, BONES",170,0.05,2012,"04-Oct-12",1084,104.334,"Fall",40.60349998,-73.36573334,"0401",19.31,93.8983
"4856","NM20120901013",12,3,113054,5000,"unidentified fish","Actinopterygii",1,5.019,NA,"","","MEAT, BONES",400,0.67,2012,"04-Oct-12",1084,104.334,"Fall",40.60349998,-73.36573334,"0401",19.31,93.8983
