"","station","pdid","preyspeciescommon","preyspecieslatin","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","bottomwatertemp_c","stratumarea_km2","pyamtw","pyamtn","area"
"6420","CM20081101075",2,"unidentified fish","Actinopterygii",152,0.038,2008,"04-Nov-08",2,0.08,"November",37.31,-76.18,13.96,447.12085119,0.09,1,"CB"
"6421","CM20081101078",1,"mysid","Neomysis americana",166,0.044,2008,"10-Nov-08",1,0.044,"November",36.94,-76.02,14.47,102.24002981,0.007,1,"CB"
"6422","CM20081101078",1,"unidentified crustacean","Crustacea",166,0.044,2008,"10-Nov-08",1,0.044,"November",36.94,-76.02,14.47,102.24002981,0.005,1,"CB"
"6423","CM20081101078",1,"unidentified shrimp","Decapoda",166,0.044,2008,"10-Nov-08",1,0.044,"November",36.94,-76.02,14.47,102.24002981,0.063,1,"CB"
"6424","CM20090701036",1,"bay anchovy","Anchoa mitchilli",220,0.112,2009,"16-Jul-09",3,0.336,"July",37.73,-76.29,25.32,583.17241081,0.787,2,"CB"
"6425","CM20090701036",2,"bay anchovy","Anchoa mitchilli",223,0.104,2009,"16-Jul-09",3,0.336,"July",37.73,-76.29,25.32,583.17241081,1.225,1,"CB"
"6426","CM20090701036",3,"bay anchovy","Anchoa mitchilli",237,0.12,2009,"16-Jul-09",3,0.336,"July",37.73,-76.29,25.32,583.17241081,0.896,1,"CB"
"6427","CM20090701038",1,"unidentified mysid","Mysidae",42,0.001,2009,"16-Jul-09",4,0.015,"July",37.42,-76.22,25.13,583.17241081,0.008,2,"CB"
"6428","CM20090701038",2,"unidentified material","unidentified material",42,0.001,2009,"16-Jul-09",4,0.015,"July",37.42,-76.22,25.13,583.17241081,0.005,0,"CB"
"6429","CM20090701038",3,"no catch","no catch",43,0.001,2009,"16-Jul-09",4,0.015,"July",37.42,-76.22,25.13,583.17241081,0,0,"CB"
"6430","CM20090701038",4,"common burrower amphipod","Leptocheirus plumulosus",79,0.012,2009,"16-Jul-09",4,0.015,"July",37.42,-76.22,25.13,583.17241081,0.01,2,"CB"
"6431","CM20090701041",1,"amphipod (Corophium spp.)","Corophium spp.",52,0.004,2009,"16-Jul-09",1,0.004,"July",37.74,-76.13,25.31,583.17241081,0.001,1,"CB"
"6432","CM20090701043",1,"no catch","no catch",33,0.001,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0,0,"CB"
"6433","CM20090701043",10,"bay anchovy","Anchoa mitchilli",183,0.062,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.281,0,"CB"
"6434","CM20090701043",2,"bay anchovy","Anchoa mitchilli",79,0.006,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.072,0,"CB"
"6435","CM20090701043",3,"bay anchovy","Anchoa mitchilli",74,0.004,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.014,1,"CB"
"6436","CM20090701043",3,"unidentified mysid","Mysidae",74,0.004,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.008,1,"CB"
"6437","CM20090701043",4,"no catch","no catch",78,0.004,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0,0,"CB"
"6438","CM20090701043",5,"unidentified crustacean","Crustacea",46,0.001,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.001,1,"CB"
"6439","CM20090701043",6,"bay anchovy","Anchoa mitchilli",210,0.088,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.698,1,"CB"
"6440","CM20090701043",7,"bay anchovy","Anchoa mitchilli",188,0.07,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.433,0,"CB"
"6441","CM20090701043",8,"unidentified fish","Actinopterygii",210,0.082,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.007,1,"CB"
"6442","CM20090701043",9,"bay anchovy","Anchoa mitchilli",201,0.072,2009,"16-Jul-09",14,0.534,"July",37.48,-76.22,25.28,583.17241081,0.801,2,"CB"
"6443","CM20090701044",1,"fish scales","fish scales",92,0.012,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0.001,0,"CB"
"6444","CM20090701044",2,"no catch","no catch",214,0.1,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0,0,"CB"
"6445","CM20090701044",3,"bay anchovy","Anchoa mitchilli",205,0.086,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0.159,1,"CB"
"6446","CM20090701044",4,"bay anchovy","Anchoa mitchilli",218,0.1,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0.975,3,"CB"
"6447","CM20090701044",5,"bay anchovy","Anchoa mitchilli",234,0.132,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0.165,1,"CB"
"6448","CM20090701044",6,"bay anchovy","Anchoa mitchilli",219,0.118,2009,"16-Jul-09",7,0.656,"July",37.54,-76.23,25.25,583.17241081,0.494,2,"CB"
"6449","CM20090701046",1,"bay anchovy","Anchoa mitchilli",199,0.068,2009,"20-Jul-09",4,0.35,"July",37.44,-76.1,25.36,759.62508277,0.081,1,"CB"
"6450","CM20090701046",3,"bay anchovy","Anchoa mitchilli",229,0.106,2009,"20-Jul-09",4,0.35,"July",37.44,-76.1,25.36,759.62508277,0.226,0,"CB"
"6451","CM20090701046",4,"sand","sand",188,0.07,2009,"20-Jul-09",4,0.35,"July",37.44,-76.1,25.36,759.62508277,0.056,0,"CB"
"6452","CM20090701047",2,"bay anchovy","Anchoa mitchilli",207,0.082,2009,"20-Jul-09",6,0.305,"July",37.54,-76.1,25.51,759.62508277,0.194,1,"CB"
"6453","CM20090701047",3,"bay anchovy","Anchoa mitchilli",193,0.08,2009,"20-Jul-09",6,0.305,"July",37.54,-76.1,25.51,759.62508277,0.628,1,"CB"
"6454","CM20090701047",4,"common anchovies","Anchoa spp.",221,0.09,2009,"20-Jul-09",6,0.305,"July",37.54,-76.1,25.51,759.62508277,0.448,1,"CB"
"6455","CM20090701047",5,"no catch","no catch",67,0.002,2009,"20-Jul-09",6,0.305,"July",37.54,-76.1,25.51,759.62508277,0,0,"CB"
"6456","CM20090701047",6,"unidentified material","unidentified material",59,0.001,2009,"20-Jul-09",6,0.305,"July",37.54,-76.1,25.51,759.62508277,0.005,0,"CB"
"6457","CM20090701048",1,"unidentified fish","Actinopterygii",183,0.064,2009,"20-Jul-09",3,0.135,"July",37.58,-76.09,25.41,759.62508277,0.053,1,"CB"
"6458","CM20090701048",2,"unidentified material","unidentified material",190,0.07,2009,"20-Jul-09",3,0.135,"July",37.58,-76.09,25.41,759.62508277,0.155,0,"CB"
"6459","CM20090701048",3,"mysid","Neomysis americana",51,0.001,2009,"20-Jul-09",3,0.135,"July",37.58,-76.09,25.41,759.62508277,0.001,1,"CB"
"6460","CM20090701050",1,"animal tubes","animal tubes",208,0.088,2009,"16-Jul-09",7,0.435,"July",37.51,-76.18,25.23,759.62508277,0,0,"CB"
"6461","CM20090701050",2,"no catch","no catch",189,0.072,2009,"16-Jul-09",7,0.435,"July",37.51,-76.18,25.23,759.62508277,0,0,"CB"
"6462","CM20090701050",3,"unidentified fish","Actinopterygii",199,0.082,2009,"16-Jul-09",7,0.435,"July",37.51,-76.18,25.23,759.62508277,0.018,1,"CB"
"6463","CM20090701050",6,"no catch","no catch",184,0.058,2009,"16-Jul-09",7,0.435,"July",37.51,-76.18,25.23,759.62508277,0,0,"CB"
"6464","CM20090701050",7,"unidentified mysid","Mysidae",40,0.001,2009,"16-Jul-09",7,0.435,"July",37.51,-76.18,25.23,759.62508277,0.004,0,"CB"
"6465","CM20090701051",1,"no catch","no catch",65,0.002,2009,"16-Jul-09",7,0.011,"July",37.58,-76.23,25.39,759.62508277,0,0,"CB"
"6466","CM20090701051",2,"unidentified fish","Actinopterygii",62,0.002,2009,"16-Jul-09",7,0.011,"July",37.58,-76.23,25.39,759.62508277,0.04,1,"CB"
"6467","CM20090701051",3,"no catch","no catch",65,0.002,2009,"16-Jul-09",7,0.011,"July",37.58,-76.23,25.39,759.62508277,0,0,"CB"
"6468","CM20090701051",4,"no catch","no catch",62,0.002,2009,"16-Jul-09",7,0.011,"July",37.58,-76.23,25.39,759.62508277,0,0,"CB"
"6469","CM20090701051",5,"no catch","no catch",56,0.001,2009,"16-Jul-09",7,0.011,"July",37.58,-76.23,25.39,759.62508277,0,0,"CB"
"6470","CM20090701054",1,"common anchovies","Anchoa spp.",230,0.132,2009,"16-Jul-09",9,0.768,"July",37.61,-76.14,25.22,759.62508277,2.003,5,"CB"
"6471","CM20090701054",2,"bay anchovy","Anchoa mitchilli",197,0.066,2009,"16-Jul-09",9,0.768,"July",37.61,-76.14,25.22,759.62508277,0.717,1,"CB"
"6472","CM20090701054",3,"bay anchovy","Anchoa mitchilli",212,0.096,2009,"16-Jul-09",9,0.768,"July",37.61,-76.14,25.22,759.62508277,0.256,1,"CB"
"6473","CM20090701054",4,"bay anchovy","Anchoa mitchilli",212,0.086,2009,"16-Jul-09",9,0.768,"July",37.61,-76.14,25.22,759.62508277,0.679,3,"CB"
"6474","CM20090701054",5,"bay anchovy","Anchoa mitchilli",207,0.086,2009,"16-Jul-09",9,0.768,"July",37.61,-76.14,25.22,759.62508277,1.17,2,"CB"
"6475","CM20090701058",1,"unidentified amphipod","Amphipoda spp.",58,0.001,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.013,3,"CB"
"6476","CM20090701058",2,"bay anchovy","Anchoa mitchilli",96,0.014,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.561,2,"CB"
"6477","CM20090701058",3,"bay anchovy","Anchoa mitchilli",197,0.084,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.528,1,"CB"
"6478","CM20090701058",4,"unidentified fish","Actinopterygii",185,0.072,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.17,1,"CB"
"6479","CM20090701058",5,"bay anchovy","Anchoa mitchilli",206,0.086,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.268,1,"CB"
"6480","CM20090701058",6,"unidentified material","unidentified material",204,0.088,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0,0,"CB"
"6481","CM20090701058",9,"unidentified fish","Actinopterygii",214,0.08,2009,"20-Jul-09",10,0.653,"July",37.51,-76.04,25.35,217.13388262,0.085,1,"CB"
"6482","CM20090701062",1,"common anchovies","Anchoa spp.",234,0.132,2009,"14-Jul-09",22,2.597,"July",37.19,-76.07,24.45,883.98006706,0.535,2,"CB"
"6483","CM20090701062",2,"common anchovies","Anchoa spp.",218,0.114,2009,"14-Jul-09",22,2.597,"July",37.19,-76.07,24.45,883.98006706,0.923,1,"CB"
"6484","CM20090701062",3,"bay anchovy","Anchoa mitchilli",213,0.094,2009,"14-Jul-09",22,2.597,"July",37.19,-76.07,24.45,883.98006706,1.995,2,"CB"
"6485","CM20090701062",5,"bay anchovy","Anchoa mitchilli",214,0.104,2009,"14-Jul-09",22,2.597,"July",37.19,-76.07,24.45,883.98006706,0.363,1,"CB"
"6486","CM20090701062",6,"bay anchovy","Anchoa mitchilli",210,0.102,2009,"14-Jul-09",22,2.597,"July",37.19,-76.07,24.45,883.98006706,0.458,1,"CB"
"6487","CM20090701064",1,"no catch","no catch",220,0.094,2009,"15-Jul-09",11,0.803,"July",36.94,-76.11,23.18,883.98006706,0,0,"CB"
"6488","CM20090701064",2,"bay anchovy","Anchoa mitchilli",199,0.068,2009,"15-Jul-09",11,0.803,"July",36.94,-76.11,23.18,883.98006706,0.149,1,"CB"
"6489","CM20090701064",3,"mysid","Neomysis americana",214,0.074,2009,"15-Jul-09",11,0.803,"July",36.94,-76.11,23.18,883.98006706,0.006,2,"CB"
"6490","CM20090701064",4,"unidentified fish","Actinopterygii",195,0.06,2009,"15-Jul-09",11,0.803,"July",36.94,-76.11,23.18,883.98006706,0.023,1,"CB"
"6491","CM20090701064",5,"bay anchovy","Anchoa mitchilli",185,0.06,2009,"15-Jul-09",11,0.803,"July",36.94,-76.11,23.18,883.98006706,0.165,1,"CB"
"6492","CM20090701069",1,"unidentified mysid","Mysidae",48,0.014,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,0.005,3,"CB"
"6493","CM20090701069",2,"bay anchovy","Anchoa mitchilli",209,0.108,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,1.942,0,"CB"
"6494","CM20090701069",3,"bay anchovy","Anchoa mitchilli",211,0.102,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,0.748,2,"CB"
"6495","CM20090701069",4,"unidentified material","unidentified material",188,0.09,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,0.086,0,"CB"
"6496","CM20090701069",5,"unidentified material","unidentified material",193,0.086,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,0.101,0,"CB"
"6497","CM20090701069",6,"striped anchovy","Anchoa hepsetus",232,0.096,2009,"14-Jul-09",32,2.334,"July",37.22,-76.28,24.71,883.98006706,1.904,1,"CB"
"6498","CM20090701070",1,"no catch","no catch",237,0.134,2009,"14-Jul-09",6,0.526,"July",37.17,-76.02,24.8,447.12085119,0,0,"CB"
"6499","CM20090701070",2,"bay anchovy","Anchoa mitchilli",193,0.07,2009,"14-Jul-09",6,0.526,"July",37.17,-76.02,24.8,447.12085119,0.503,0,"CB"
"6500","CM20090701070",3,"no catch","no catch",228,0.116,2009,"14-Jul-09",6,0.526,"July",37.17,-76.02,24.8,447.12085119,0,0,"CB"
"6501","CM20090701070",4,"common anchovies","Anchoa spp.",196,0.084,2009,"14-Jul-09",6,0.526,"July",37.17,-76.02,24.8,447.12085119,0.271,0,"CB"
"6502","CM20090701070",5,"no catch","no catch",183,0.068,2009,"14-Jul-09",6,0.526,"July",37.17,-76.02,24.8,447.12085119,0,0,"CB"
"6503","CM20090701071",1,"unidentified fish","Actinopterygii",213,0.098,2009,"14-Jul-09",29,2.248,"July",37.21,-76.06,24.48,447.12085119,2.092,1,"CB"
"6504","CM20090701071",2,"mysid","Neomysis americana",193,0.072,2009,"14-Jul-09",29,2.248,"July",37.21,-76.06,24.48,447.12085119,0.277,41,"CB"
"6505","CM20090701071",3,"bay anchovy","Anchoa mitchilli",205,0.092,2009,"14-Jul-09",29,2.248,"July",37.21,-76.06,24.48,447.12085119,2.919,3,"CB"
"6506","CM20090701071",4,"bay anchovy","Anchoa mitchilli",204,0.084,2009,"14-Jul-09",29,2.248,"July",37.21,-76.06,24.48,447.12085119,1.151,2,"CB"
"6507","CM20090701071",5,"bay anchovy","Anchoa mitchilli",208,0.092,2009,"14-Jul-09",29,2.248,"July",37.21,-76.06,24.48,447.12085119,0.994,1,"CB"
"6508","CM20090701072",2,"no catch","no catch",189,0.066,2009,"15-Jul-09",8,0.667,"July",37.39,-76.12,24.92,447.12085119,0,0,"CB"
"6509","CM20090701072",4,"bay anchovy","Anchoa mitchilli",221,0.13,2009,"15-Jul-09",8,0.667,"July",37.39,-76.12,24.92,447.12085119,6.264,6,"CB"
"6510","CM20090701072",5,"common anchovies","Anchoa spp.",183,0.072,2009,"15-Jul-09",8,0.667,"July",37.39,-76.12,24.92,447.12085119,0.104,0,"CB"
"6511","CM20090701072",6,"bay anchovy","Anchoa mitchilli",181,0.076,2009,"15-Jul-09",8,0.667,"July",37.39,-76.12,24.92,447.12085119,2.294,2,"CB"
"6512","CM20090701072",7,"no catch","no catch",195,0.075,2009,"15-Jul-09",8,0.667,"July",37.39,-76.12,24.92,447.12085119,0,0,"CB"
"6513","CM20090701074",1,"bay anchovy","Anchoa mitchilli",213,0.084,2009,"15-Jul-09",2,0.162,"July",37.19,-76.2,23.92,447.12085119,0.508,1,"CB"
"6514","CM20090701074",2,"Atlantic rock crab","Cancer irroratus",213,0.078,2009,"15-Jul-09",2,0.162,"July",37.19,-76.2,23.92,447.12085119,0.006,1,"CB"
"6515","CM20090701074",2,"bay anchovy","Anchoa mitchilli",213,0.078,2009,"15-Jul-09",2,0.162,"July",37.19,-76.2,23.92,447.12085119,0.104,1,"CB"
"6516","CM20090701076",3,"unidentified material","unidentified material",200,0.082,2009,"15-Jul-09",12,0.899,"July",37.26,-76.11,24.81,447.12085119,0.56,0,"CB"
"6517","CM20090701076",4,"bay anchovy","Anchoa mitchilli",178,0.048,2009,"15-Jul-09",12,0.899,"July",37.26,-76.11,24.81,447.12085119,0.865,1,"CB"
"6518","CM20090701076",5,"unidentified fish","Actinopterygii",219,0.104,2009,"15-Jul-09",12,0.899,"July",37.26,-76.11,24.81,447.12085119,0.104,1,"CB"
"6519","CM20090701076",6,"no catch","no catch",194,0.07,2009,"15-Jul-09",12,0.899,"July",37.26,-76.11,24.81,447.12085119,0,0,"CB"
"6520","CM20090701076",7,"unidentified fish","Actinopterygii",184,0.068,2009,"15-Jul-09",12,0.899,"July",37.26,-76.11,24.81,447.12085119,0.204,1,"CB"
"6521","CM20090701077",1,"common anchovies","Anchoa spp.",174,0.058,2009,"15-Jul-09",5,0.334,"July",37.34,-76.1,24.94,447.12085119,0.034,1,"CB"
"6522","CM20090701077",2,"common anchovies","Anchoa spp.",206,0.082,2009,"15-Jul-09",5,0.334,"July",37.34,-76.1,24.94,447.12085119,0.101,1,"CB"
"6523","CM20090701077",3,"unidentified material","unidentified material",181,0.054,2009,"15-Jul-09",5,0.334,"July",37.34,-76.1,24.94,447.12085119,0.014,0,"CB"
"6524","CM20090701077",5,"bay anchovy","Anchoa mitchilli",200,0.068,2009,"15-Jul-09",5,0.334,"July",37.34,-76.1,24.94,447.12085119,0.184,1,"CB"
"6525","CM20090701078",1,"unidentified polychaete","Polychaeta",224,0.096,2009,"15-Jul-09",5,0.41,"July",37.39,-76.08,24.76,102.24002981,0.05,1,"CB"
"6526","CM20090701078",2,"no catch","no catch",220,0.082,2009,"15-Jul-09",5,0.41,"July",37.39,-76.08,24.76,102.24002981,0,0,"CB"
"6527","CM20090701078",3,"no catch","no catch",219,0.106,2009,"15-Jul-09",5,0.41,"July",37.39,-76.08,24.76,102.24002981,0,0,"CB"
"6528","CM20090701078",4,"unidentified mysid","Mysidae",203,0.08,2009,"15-Jul-09",5,0.41,"July",37.39,-76.08,24.76,102.24002981,0.203,42,"CB"
"6529","CM20090701078",5,"unidentified material","unidentified material",174,0.046,2009,"15-Jul-09",5,0.41,"July",37.39,-76.08,24.76,102.24002981,0.234,0,"CB"
"6530","CM20090901004",1,"bay anchovy","Anchoa mitchilli",175,0.058,2009,"03-Sep-09",1,0.058,"September",39.21,-76.33,24.34,431.59886444,3.3779,1,"CB"
"6531","CM20090901033",11,"blue crab megalopa","Callinectes spp.",207,0.088,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.008,6,"CB"
"6532","CM20090901033",11,"blue crab, sex unknown","Callinectes sapidus",207,0.088,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.034,1,"CB"
"6533","CM20090901033",12,"unidentified crustacean","Crustacea",235,0.13,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.0101,1,"CB"
"6534","CM20090901033",2,"bay anchovy","Anchoa mitchilli",121,0.014,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.0499,0,"CB"
"6535","CM20090901033",4,"unidentified fish","Actinopterygii",240,0.124,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.032,0,"CB"
"6536","CM20090901033",6,"blue crab, sex unknown","Callinectes sapidus",225,0.098,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.057,1,"CB"
"6537","CM20090901033",6,"unidentified fish","Actinopterygii",225,0.098,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0.1568,1,"CB"
"6538","CM20090901033",7,"no catch","no catch",228,0.122,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0,0,"CB"
"6539","CM20090901033",8,"no catch","no catch",253,0.118,2009,"04-Sep-09",15,1.472,"September",38.07,-76.22,26.01,20.21353624,0,0,"CB"
"6540","CM20090901036",10,"unidentified fish","Actinopterygii",213,0.096,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.0253,1,"CB"
"6541","CM20090901036",3,"bay anchovy","Anchoa mitchilli",162,0.04,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.4247,1,"CB"
"6542","CM20090901036",4,"no catch","no catch",174,0.04,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0,0,"CB"
"6543","CM20090901036",5,"bay anchovy","Anchoa mitchilli",146,0.034,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.4909,1,"CB"
"6544","CM20090901036",6,"crab megalopa","Decapoda (megalope)",135,0.026,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,1e-04,1,"CB"
"6545","CM20090901036",6,"unidentified fish","Actinopterygii",135,0.026,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.1809,1,"CB"
"6546","CM20090901036",6,"unidentified mysid","Mysidae",135,0.026,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.1267,35,"CB"
"6547","CM20090901036",8,"unidentified fish","Actinopterygii",138,0.028,2009,"06-Sep-09",15,0.628,"September",37.49,-76.22,25.04,583.17241081,0.4942,1,"CB"
"6548","CM20090901040",10,"unidentified fish","Actinopterygii",204,0.078,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0068,1,"CB"
"6549","CM20090901040",12,"bay anchovy","Anchoa mitchilli",214,0.096,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.1291,1,"CB"
"6550","CM20090901040",2,"animal tubes","animal tubes",124,0.018,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,1e-04,1,"CB"
"6551","CM20090901040",2,"unidentified bloodworm","Glycera spp.",124,0.018,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0249,1,"CB"
"6552","CM20090901040",3,"unidentified mysid","Mysidae",131,0.022,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.041,0,"CB"
"6553","CM20090901040",4,"unidentified fish","Actinopterygii",117,0.016,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0549,0,"CB"
"6554","CM20090901040",5,"animal tubes","animal tubes",116,0.014,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.001,0,"CB"
"6555","CM20090901040",5,"unidentified material","unidentified material",116,0.014,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0147,0,"CB"
"6556","CM20090901040",6,"crab megalopa","Decapoda (megalope)",148,0.028,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,1e-04,1,"CB"
"6557","CM20090901040",6,"unidentified amphipod","Amphipoda spp.",148,0.028,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,3e-04,4,"CB"
"6558","CM20090901040",6,"unidentified mysid","Mysidae",148,0.028,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0422,25,"CB"
"6559","CM20090901040",8,"animal tubes","animal tubes",224,0.108,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,1e-04,1,"CB"
"6560","CM20090901040",8,"berg-salmon gill worm","Lernaeenicus radiatus",224,0.108,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.0028,1,"CB"
"6561","CM20090901040",8,"clam worm (Nereididae)","Nerdididae",224,0.108,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.645,3,"CB"
"6562","CM20090901040",8,"unidentified mysid","Mysidae",224,0.108,2009,"06-Sep-09",23,0.967,"September",37.51,-76.25,25.27,583.17241081,0.645,0,"CB"
